Lower Super Output Area,Name,LAD code,Borough,Total Mean Annual Household Income estimate,Total Median Annual Household Income estimate
E01033490,Islington 022H,E09000019,Islington,"£49,223","£35,434"
E01033491,Islington 011H,E09000019,Islington,"£47,423","£34,127"
E01033492,Islington 011I,E09000019,Islington,"£69,221","£49,761"
E01033493,Islington 006F,E09000019,Islington,"£84,128","£60,440"
E01033494,Islington 006G,E09000019,Islington,"£78,930","£56,716"
E01002812,Kensington and Chelsea 013A,E09000020,Kensington and Chelsea,"£73,541","£49,954"
E01002813,Kensington and Chelsea 011A,E09000020,Kensington and Chelsea,"£102,046","£69,041"
E01002814,Kensington and Chelsea 015A,E09000020,Kensington and Chelsea,"£51,664","£35,120"
E01002815,Kensington and Chelsea 011B,E09000020,Kensington and Chelsea,"£59,561","£40,568"
E01002816,Kensington and Chelsea 011C,E09000020,Kensington and Chelsea,"£90,616","£61,388"
E01002817,Kensington and Chelsea 011D,E09000020,Kensington and Chelsea,"£93,865","£63,564"
E01002818,Kensington and Chelsea 012A,E09000020,Kensington and Chelsea,"£87,058","£59,005"
E01002819,Kensington and Chelsea 012B,E09000020,Kensington and Chelsea,"£94,349","£63,888"
E01002820,Kensington and Chelsea 016A,E09000020,Kensington and Chelsea,"£84,686","£57,417"
E01002821,Kensington and Chelsea 014A,E09000020,Kensington and Chelsea,"£98,053","£66,368"
E01002822,Kensington and Chelsea 016B,E09000020,Kensington and Chelsea,"£101,622","£68,758"
E01002823,Kensington and Chelsea 014B,E09000020,Kensington and Chelsea,"£54,492","£37,071"
E01002824,Kensington and Chelsea 008A,E09000020,Kensington and Chelsea,"£91,165","£61,756"
E01002825,Kensington and Chelsea 008B,E09000020,Kensington and Chelsea,"£100,483","£67,995"
E01002826,Kensington and Chelsea 008C,E09000020,Kensington and Chelsea,"£83,819","£56,837"
E01002827,Kensington and Chelsea 008D,E09000020,Kensington and Chelsea,"£96,312","£65,202"
E01002828,Kensington and Chelsea 008E,E09000020,Kensington and Chelsea,"£94,753","£64,158"
E01002829,Kensington and Chelsea 004A,E09000020,Kensington and Chelsea,"£50,605","£34,389"
E01002830,Kensington and Chelsea 004B,E09000020,Kensington and Chelsea,"£44,826","£30,402"
E01002831,Kensington and Chelsea 004C,E09000020,Kensington and Chelsea,"£48,666","£33,051"
E01002832,Kensington and Chelsea 004D,E09000020,Kensington and Chelsea,"£49,810","£33,840"
E01002833,Kensington and Chelsea 007A,E09000020,Kensington and Chelsea,"£70,003","£47,585"
E01002834,Kensington and Chelsea 013B,E09000020,Kensington and Chelsea,"£82,074","£55,668"
E01002835,Kensington and Chelsea 016C,E09000020,Kensington and Chelsea,"£90,433","£61,265"
E01002836,Kensington and Chelsea 016D,E09000020,Kensington and Chelsea,"£84,391","£57,219"
E01002837,Kensington and Chelsea 016E,E09000020,Kensington and Chelsea,"£91,339","£61,872"
E01002838,Kensington and Chelsea 020A,E09000020,Kensington and Chelsea,"£88,970","£60,286"
E01002839,Kensington and Chelsea 013C,E09000020,Kensington and Chelsea,"£58,303","£39,700"
E01002840,Kensington and Chelsea 021A,E09000020,Kensington and Chelsea,"£43,188","£29,271"
E01002841,Kensington and Chelsea 021B,E09000020,Kensington and Chelsea,"£54,318","£36,951"
E01002842,Kensington and Chelsea 021C,E09000020,Kensington and Chelsea,"£31,080","£20,918"
E01002843,Kensington and Chelsea 021D,E09000020,Kensington and Chelsea,"£42,373","£28,709"
E01002844,Kensington and Chelsea 019A,E09000020,Kensington and Chelsea,"£87,511","£59,309"
E01002845,Kensington and Chelsea 019B,E09000020,Kensington and Chelsea,"£59,311","£40,396"
E01002846,Kensington and Chelsea 017A,E09000020,Kensington and Chelsea,"£51,555","£35,045"
E01002847,Kensington and Chelsea 015B,E09000020,Kensington and Chelsea,"£59,479","£40,512"
E01002848,Kensington and Chelsea 015C,E09000020,Kensington and Chelsea,"£51,215","£34,810"
E01002849,Kensington and Chelsea 017B,E09000020,Kensington and Chelsea,"£63,635","£43,321"
E01002850,Kensington and Chelsea 013D,E09000020,Kensington and Chelsea,"£55,588","£37,827"
E01002851,Kensington and Chelsea 015D,E09000020,Kensington and Chelsea,"£44,267","£30,016"
E01002852,Kensington and Chelsea 001A,E09000020,Kensington and Chelsea,"£33,341","£22,478"
E01002853,Kensington and Chelsea 001B,E09000020,Kensington and Chelsea,"£33,794","£22,790"
E01002854,Kensington and Chelsea 001C,E09000020,Kensington and Chelsea,"£33,010","£22,249"
E01002855,Kensington and Chelsea 001D,E09000020,Kensington and Chelsea,"£36,094","£24,377"
E01002856,Kensington and Chelsea 004E,E09000020,Kensington and Chelsea,"£46,220","£31,364"
E01002857,Kensington and Chelsea 001E,E09000020,Kensington and Chelsea,"£26,676","£17,879"
E01002858,Kensington and Chelsea 014C,E09000020,Kensington and Chelsea,"£41,531","£28,128"
E01002859,Kensington and Chelsea 012C,E09000020,Kensington and Chelsea,"£100,300","£67,873"
E01002860,Kensington and Chelsea 012D,E09000020,Kensington and Chelsea,"£120,254","£81,234"
E01002861,Kensington and Chelsea 014D,E09000020,Kensington and Chelsea,"£93,868","£63,566"
E01002862,Kensington and Chelsea 014E,E09000020,Kensington and Chelsea,"£42,870","£29,052"
E01002863,Kensington and Chelsea 012E,E09000020,Kensington and Chelsea,"£100,570","£68,053"
E01002864,Kensington and Chelsea 009A,E09000020,Kensington and Chelsea,"£107,024","£72,375"
E01002865,Kensington and Chelsea 011E,E09000020,Kensington and Chelsea,"£114,308","£77,252"
E01002866,Kensington and Chelsea 009B,E09000020,Kensington and Chelsea,"£55,494","£37,762"
E01002867,Kensington and Chelsea 009C,E09000020,Kensington and Chelsea,"£52,189","£35,482"
E01002868,Kensington and Chelsea 009D,E09000020,Kensington and Chelsea,"£117,009","£79,061"
E01002869,Kensington and Chelsea 009E,E09000020,Kensington and Chelsea,"£58,233","£39,652"
E01002870,Kensington and Chelsea 005A,E09000020,Kensington and Chelsea,"£32,781","£22,091"
E01002871,Kensington and Chelsea 007B,E09000020,Kensington and Chelsea,"£109,673","£74,149"
E01002872,Kensington and Chelsea 005B,E09000020,Kensington and Chelsea,"£50,180","£34,096"
E01002873,Kensington and Chelsea 007C,E09000020,Kensington and Chelsea,"£71,762","£48,763"
E01002874,Kensington and Chelsea 007D,E09000020,Kensington and Chelsea,"£60,442","£41,176"
E01002875,Kensington and Chelsea 007E,E09000020,Kensington and Chelsea,"£84,682","£57,414"
E01002876,Kensington and Chelsea 003A,E09000020,Kensington and Chelsea,"£59,447","£40,489"
E01002877,Kensington and Chelsea 003B,E09000020,Kensington and Chelsea,"£36,141","£24,409"
E01002878,Kensington and Chelsea 003C,E09000020,Kensington and Chelsea,"£49,615","£33,706"
E01002879,Kensington and Chelsea 005C,E09000020,Kensington and Chelsea,"£37,557","£25,386"
E01002880,Kensington and Chelsea 005D,E09000020,Kensington and Chelsea,"£30,956","£20,832"
E01002881,Kensington and Chelsea 005E,E09000020,Kensington and Chelsea,"£38,916","£26,324"
E01002882,Kensington and Chelsea 006A,E09000020,Kensington and Chelsea,"£69,961","£47,558"
E01002883,Kensington and Chelsea 006B,E09000020,Kensington and Chelsea,"£85,446","£57,926"
E01002884,Kensington and Chelsea 006C,E09000020,Kensington and Chelsea,"£64,527","£43,919"
E01002885,Kensington and Chelsea 006D,E09000020,Kensington and Chelsea,"£60,217","£41,021"
E01002886,Kensington and Chelsea 006E,E09000020,Kensington and Chelsea,"£87,881","£59,557"
E01002887,Kensington and Chelsea 010A,E09000020,Kensington and Chelsea,"£82,389","£55,879"
E01002888,Kensington and Chelsea 013E,E09000020,Kensington and Chelsea,"£73,605","£49,997"
E01002889,Kensington and Chelsea 010B,E09000020,Kensington and Chelsea,"£99,418","£67,282"
E01002890,Kensington and Chelsea 010C,E09000020,Kensington and Chelsea,"£130,657","£88,199"
E01002891,Kensington and Chelsea 010D,E09000020,Kensington and Chelsea,"£97,123","£65,745"
E01002892,Kensington and Chelsea 010E,E09000020,Kensington and Chelsea,"£90,375","£61,227"
E01002893,Kensington and Chelsea 017C,E09000020,Kensington and Chelsea,"£56,958","£38,772"
E01002894,Kensington and Chelsea 017D,E09000020,Kensington and Chelsea,"£70,367","£47,830"
E01002895,Kensington and Chelsea 020B,E09000020,Kensington and Chelsea,"£106,212","£71,831"
E01002896,Kensington and Chelsea 020C,E09000020,Kensington and Chelsea,"£88,297","£59,835"
E01002897,Kensington and Chelsea 020D,E09000020,Kensington and Chelsea,"£58,924","£40,129"
E01002898,Kensington and Chelsea 017E,E09000020,Kensington and Chelsea,"£91,043","£61,674"
E01002899,Kensington and Chelsea 018A,E09000020,Kensington and Chelsea,"£58,730","£39,995"
E01002900,Kensington and Chelsea 018B,E09000020,Kensington and Chelsea,"£107,192","£72,488"
E01002901,Kensington and Chelsea 018C,E09000020,Kensington and Chelsea,"£76,620","£52,016"
E01002902,Kensington and Chelsea 018D,E09000020,Kensington and Chelsea,"£80,936","£54,906"
E01002903,Kensington and Chelsea 018E,E09000020,Kensington and Chelsea,"£136,977","£92,431"
E01002904,Kensington and Chelsea 002A,E09000020,Kensington and Chelsea,"£30,484","£20,507"
E01002905,Kensington and Chelsea 002B,E09000020,Kensington and Chelsea,"£37,171","£25,120"
E01002906,Kensington and Chelsea 002C,E09000020,Kensington and Chelsea,"£42,544","£28,828"
E01002907,Kensington and Chelsea 002D,E09000020,Kensington and Chelsea,"£36,330","£24,540"
E01002908,Kensington and Chelsea 003D,E09000020,Kensington and Chelsea,"£51,379","£34,923"
E01002909,Kensington and Chelsea 003E,E09000020,Kensington and Chelsea,"£54,258","£36,910"
E01002910,Kensington and Chelsea 019C,E09000020,Kensington and Chelsea,"£73,569","£49,974"
E01002911,Kensington and Chelsea 019D,E09000020,Kensington and Chelsea,"£100,811","£68,215"
E01002912,Kensington and Chelsea 020E,E09000020,Kensington and Chelsea,"£75,363","£51,175"
E01002913,Kensington and Chelsea 021E,E09000020,Kensington and Chelsea,"£61,721","£42,040"
E01002914,Kensington and Chelsea 019E,E09000020,Kensington and Chelsea,"£90,606","£61,381"
E01002915,Kingston upon Thames 014A,E09000021,Kingston upon Thames,"£47,827","£37,492"
E01002916,Kingston upon Thames 014B,E09000021,Kingston upon Thames,"£53,325","£41,815"
E01002917,Kingston upon Thames 014C,E09000021,Kingston upon Thames,"£57,430","£45,041"
E01002918,Kingston upon Thames 017A,E09000021,Kingston upon Thames,"£41,366","£32,443"
E01002919,Kingston upon Thames 017B,E09000021,Kingston upon Thames,"£39,170","£30,727"
E01002920,Kingston upon Thames 014D,E09000021,Kingston upon Thames,"£58,598","£45,960"
E01002921,Kingston upon Thames 011A,E09000021,Kingston upon Thames,"£44,007","£34,506"
E01002922,Kingston upon Thames 010A,E09000021,Kingston upon Thames,"£60,389","£47,367"
E01002923,Kingston upon Thames 013A,E09000021,Kingston upon Thames,"£32,363","£25,407"
E01002924,Kingston upon Thames 014E,E09000021,Kingston upon Thames,"£74,225","£58,244"
E01002925,Kingston upon Thames 013B,E09000021,Kingston upon Thames,"£52,654","£41,287"
E01002926,Kingston upon Thames 010B,E09000021,Kingston upon Thames,"£58,777","£46,100"
E01002927,Kingston upon Thames 008A,E09000021,Kingston upon Thames,"£44,514","£34,903"
E01002928,Kingston upon Thames 008B,E09000021,Kingston upon Thames,"£46,372","£36,355"
E01002929,Kingston upon Thames 007A,E09000021,Kingston upon Thames,"£67,915","£53,284"
E01002930,Kingston upon Thames 007B,E09000021,Kingston upon Thames,"£44,850","£35,165"
E01002931,Kingston upon Thames 007C,E09000021,Kingston upon Thames,"£56,773","£44,525"
E01002932,Kingston upon Thames 006A,E09000021,Kingston upon Thames,"£35,773","£28,071"
E01002933,Kingston upon Thames 004A,E09000021,Kingston upon Thames,"£46,106","£36,147"
E01002934,Kingston upon Thames 004B,E09000021,Kingston upon Thames,"£69,276","£54,353"
E01002935,Kingston upon Thames 003A,E09000021,Kingston upon Thames,"£50,695","£39,747"
E01002937,Kingston upon Thames 004D,E09000021,Kingston upon Thames,"£65,261","£51,197"
E01002938,Kingston upon Thames 003B,E09000021,Kingston upon Thames,"£65,387","£51,296"
E01002939,Kingston upon Thames 018A,E09000021,Kingston upon Thames,"£41,314","£32,402"
E01002940,Kingston upon Thames 020A,E09000021,Kingston upon Thames,"£40,299","£31,609"
E01002941,Kingston upon Thames 018B,E09000021,Kingston upon Thames,"£44,351","£34,776"
E01002942,Kingston upon Thames 018C,E09000021,Kingston upon Thames,"£45,880","£35,971"
E01002943,Kingston upon Thames 020B,E09000021,Kingston upon Thames,"£40,778","£31,983"
E01002944,Kingston upon Thames 019A,E09000021,Kingston upon Thames,"£42,714","£33,496"
E01002945,Kingston upon Thames 019B,E09000021,Kingston upon Thames,"£43,667","£34,241"
E01002946,Kingston upon Thames 019C,E09000021,Kingston upon Thames,"£45,386","£35,584"
E01002947,Kingston upon Thames 019D,E09000021,Kingston upon Thames,"£46,302","£36,300"
E01002948,Kingston upon Thames 020C,E09000021,Kingston upon Thames,"£44,907","£35,210"
E01002949,Kingston upon Thames 020D,E09000021,Kingston upon Thames,"£44,742","£35,081"
E01002950,Kingston upon Thames 020E,E09000021,Kingston upon Thames,"£38,595","£30,277"
E01002951,Kingston upon Thames 003C,E09000021,Kingston upon Thames,"£63,458","£49,780"
E01002952,Kingston upon Thames 002A,E09000021,Kingston upon Thames,"£96,148","£75,477"
E01002953,Kingston upon Thames 002B,E09000021,Kingston upon Thames,"£73,709","£57,838"
E01002954,Kingston upon Thames 003D,E09000021,Kingston upon Thames,"£45,767","£35,882"
E01002955,Kingston upon Thames 002C,E09000021,Kingston upon Thames,"£48,466","£37,995"
E01002956,Kingston upon Thames 002D,E09000021,Kingston upon Thames,"£67,483","£52,944"
E01002957,Kingston upon Thames 003E,E09000021,Kingston upon Thames,"£35,140","£27,577"
E01002958,Kingston upon Thames 008C,E09000021,Kingston upon Thames,"£53,275","£41,775"
E01002959,Kingston upon Thames 002E,E09000021,Kingston upon Thames,"£83,697","£65,689"
E01002960,Kingston upon Thames 006B,E09000021,Kingston upon Thames,"£61,312","£48,093"
E01002961,Kingston upon Thames 008D,E09000021,Kingston upon Thames,"£65,833","£51,647"
E01002962,Kingston upon Thames 006C,E09000021,Kingston upon Thames,"£41,334","£32,418"
E01002963,Kingston upon Thames 007D,E09000021,Kingston upon Thames,"£46,049","£36,103"
E01002964,Kingston upon Thames 005A,E09000021,Kingston upon Thames,"£39,293","£30,823"
E01002965,Kingston upon Thames 009A,E09000021,Kingston upon Thames,"£43,716","£34,279"
E01002966,Kingston upon Thames 010C,E09000021,Kingston upon Thames,"£51,413","£40,311"
E01002967,Kingston upon Thames 009B,E09000021,Kingston upon Thames,"£58,388","£45,794"
E01002968,Kingston upon Thames 009C,E09000021,Kingston upon Thames,"£46,262","£36,269"
E01002969,Kingston upon Thames 005B,E09000021,Kingston upon Thames,"£26,098","£20,510"
E01002970,Kingston upon Thames 006D,E09000021,Kingston upon Thames,"£35,341","£27,734"
E01002971,Kingston upon Thames 005C,E09000021,Kingston upon Thames,"£45,043","£35,316"
E01002972,Kingston upon Thames 005D,E09000021,Kingston upon Thames,"£41,452","£32,510"
E01002973,Kingston upon Thames 006E,E09000021,Kingston upon Thames,"£35,405","£27,784"
E01002974,Kingston upon Thames 005E,E09000021,Kingston upon Thames,"£45,625","£35,771"
E01002975,Kingston upon Thames 012A,E09000021,Kingston upon Thames,"£49,832","£39,069"
E01002976,Kingston upon Thames 015A,E09000021,Kingston upon Thames,"£47,452","£37,199"
E01002977,Kingston upon Thames 012B,E09000021,Kingston upon Thames,"£38,792","£30,431"
E01002978,Kingston upon Thames 015B,E09000021,Kingston upon Thames,"£60,343","£47,331"
E01002979,Kingston upon Thames 015C,E09000021,Kingston upon Thames,"£54,680","£42,880"
E01002980,Kingston upon Thames 012C,E09000021,Kingston upon Thames,"£52,604","£41,248"
E01002981,Kingston upon Thames 012D,E09000021,Kingston upon Thames,"£56,737","£44,496"
E01002982,Kingston upon Thames 015D,E09000021,Kingston upon Thames,"£49,386","£38,718"
E01002983,Kingston upon Thames 015E,E09000021,Kingston upon Thames,"£61,251","£48,045"
E01002984,Kingston upon Thames 012E,E09000021,Kingston upon Thames,"£47,009","£36,853"
E01002985,Kingston upon Thames 007E,E09000021,Kingston upon Thames,"£43,518","£34,124"
E01002986,Kingston upon Thames 008E,E09000021,Kingston upon Thames,"£45,807","£35,913"
E01002987,Kingston upon Thames 011B,E09000021,Kingston upon Thames,"£43,827","£34,366"
E01002988,Kingston upon Thames 011C,E09000021,Kingston upon Thames,"£55,598","£43,602"
E01002989,Kingston upon Thames 011D,E09000021,Kingston upon Thames,"£65,921","£51,716"
E01002990,Kingston upon Thames 009D,E09000021,Kingston upon Thames,"£51,716","£40,550"
E01002991,Kingston upon Thames 009E,E09000021,Kingston upon Thames,"£57,339","£44,970"
E01002992,Kingston upon Thames 010D,E09000021,Kingston upon Thames,"£46,820","£36,705"
E01002993,Kingston upon Thames 013C,E09000021,Kingston upon Thames,"£51,271","£40,200"
E01002994,Kingston upon Thames 016A,E09000021,Kingston upon Thames,"£61,969","£48,609"
E01002995,Kingston upon Thames 013D,E09000021,Kingston upon Thames,"£71,783","£56,324"
E01002996,Kingston upon Thames 016B,E09000021,Kingston upon Thames,"£59,646","£46,783"
E01002997,Kingston upon Thames 016C,E09000021,Kingston upon Thames,"£63,330","£49,679"
E01002998,Kingston upon Thames 016D,E09000021,Kingston upon Thames,"£43,596","£34,185"
E01002999,Kingston upon Thames 013E,E09000021,Kingston upon Thames,"£42,752","£33,525"
E01003000,Kingston upon Thames 017C,E09000021,Kingston upon Thames,"£40,250","£31,570"
E01003001,Kingston upon Thames 017D,E09000021,Kingston upon Thames,"£44,435","£34,841"
E01003002,Kingston upon Thames 016E,E09000021,Kingston upon Thames,"£43,146","£33,833"
E01003003,Kingston upon Thames 017E,E09000021,Kingston upon Thames,"£42,374","£33,230"
E01003004,Kingston upon Thames 018D,E09000021,Kingston upon Thames,"£44,652","£35,011"
E01003005,Kingston upon Thames 018E,E09000021,Kingston upon Thames,"£43,243","£33,909"
E01003006,Kingston upon Thames 001A,E09000021,Kingston upon Thames,"£61,666","£48,372"
E01003007,Kingston upon Thames 001B,E09000021,Kingston upon Thames,"£61,732","£48,423"
E01003008,Kingston upon Thames 001C,E09000021,Kingston upon Thames,"£68,957","£54,103"
E01003009,Kingston upon Thames 001D,E09000021,Kingston upon Thames,"£55,293","£43,361"
E01003010,Kingston upon Thames 001E,E09000021,Kingston upon Thames,"£75,020","£58,868"
E01003011,Kingston upon Thames 004E,E09000021,Kingston upon Thames,"£62,313","£48,880"
E01033568,Kingston upon Thames 004F,E09000021,Kingston upon Thames,"£49,718","£38,979"
E01033569,Kingston upon Thames 004G,E09000021,Kingston upon Thames,"£53,018","£41,573"
E01003013,Lambeth 036A,E09000022,Lambeth,"£71,108","£56,449"
E01003014,Lambeth 036B,E09000022,Lambeth,"£41,988","£33,299"
E01003015,Lambeth 002A,E09000022,Lambeth,"£34,218","£27,174"
